filename,model,prompt_type,dataset,experiment_type,total_samples,f1_score,fallback_used_count,prompted_again_count,number_tries_mean,number_tries_median,target,phase
mistral_7b_cot_knowledge_target-stay_dataset-covid_type-test_results.csv,mistral_7b,cot_knowledge,covid,in_target,200,0.6312,0,0,1.0,1.0,stay,phase1
mistral_7b_cot_knowledge_target-school_dataset-covid_type-test_results.csv,mistral_7b,cot_knowledge,covid,in_target,200,0.2422,0,0,1.0,1.0,school,phase1
mistral_7b_cot_target-bernie_dataset-pstance_type-test_results.csv,mistral_7b,cot,pstance,in_target,635,0.7261,1,9,1.0141732283464566,1.0,bernie,phase1
mistral_7b_cot_target-at_dataset-semeval_type-test_results.csv,mistral_7b,cot,semeval,in_target,220,0.129,0,0,1.0,1.0,at,phase1
mistral_7b_cot_target-dt_dataset-semeval_type-test_results.csv,mistral_7b,cot,semeval,in_target,177,0.5328,0,0,1.0,1.0,dt,phase1
mistral_7b_cot_target-cc_dataset-semeval_type-test_results.csv,mistral_7b,cot,semeval,in_target,169,0.3863,0,0,1.0,1.0,cc,phase1
mistral_7b_cot_target-face_dataset-covid_type-test_results.csv,mistral_7b,cot,covid,in_target,200,0.4124,0,0,1.0,1.0,face,phase1
mistral_7b_cot_target-ent_dataset-wtwt_type-test_results.csv,mistral_7b,cot,wtwt,in_target,3714,0.207,0,4,1.0010770059235325,1.0,ent,phase1
mistral_7b_cot_target-fm_dataset-semeval_type-test_results.csv,mistral_7b,cot,semeval,in_target,285,0.4678,0,0,1.0,1.0,fm,phase1
mistral_7b_cot_target-fauci_dataset-covid_type-test_results.csv,mistral_7b,cot,covid,in_target,200,0.4444,0,0,1.0,1.0,fauci,phase1
mistral_7b_vanilla_target-hlt_dataset-wtwt_type-test_results.csv,mistral_7b,vanilla,wtwt,in_target,7367,0.2139,0,1,1.0001357404642324,1.0,hlt,phase1
mistral_7b_cot_target-hc_dataset-semeval_type-test_results.csv,mistral_7b,cot,semeval,in_target,295,0.547,0,0,1.0,1.0,hc,phase1
mistral_7b_cot_target-la_dataset-semeval_type-test_results.csv,mistral_7b,cot,semeval,in_target,280,0.4138,0,0,1.0,1.0,la,phase1
mistral_7b_cot_target-dtp_dataset-pstance_type-test_results.csv,mistral_7b,cot,pstance,in_target,777,0.6578,2,6,1.005148005148005,1.0,dtp,phase1
mistral_7b_cot_target-stay_dataset-covid_type-test_results.csv,mistral_7b,cot,covid,in_target,200,0.5852,0,0,1.0,1.0,stay,phase1
mistral_7b_cot_target-school_dataset-covid_type-test_results.csv,mistral_7b,cot,covid,in_target,200,0.2482,0,0,1.0,1.0,school,phase1
mistral_7b_cot_target-joe_dataset-pstance_type-test_results.csv,mistral_7b,cot,pstance,in_target,745,0.7889,5,20,1.0201342281879195,1.0,joe,phase1
mistral_7b_few_shot_target-at_dataset-semeval_type-test_results.csv,mistral_7b,few_shot,semeval,in_target,220,0.3224,0,1,1.0045454545454546,1.0,at,phase1
mistral_7b_few_shot_target-dt_dataset-semeval_type-test_results.csv,mistral_7b,few_shot,semeval,in_target,177,0.5967,0,0,1.0,1.0,dt,phase1
mistral_7b_few_shot_target-cc_dataset-semeval_type-test_results.csv,mistral_7b,few_shot,semeval,in_target,169,0.5211,0,0,1.0,1.0,cc,phase1
mistral_7b_few_shot_target-bernie_dataset-pstance_type-test_results.csv,mistral_7b,few_shot,pstance,in_target,635,0.752,17,64,1.094488188976378,1.0,bernie,phase1
mistral_7b_few_shot_target-face_dataset-covid_type-test_results.csv,mistral_7b,few_shot,covid,in_target,200,0.5971,0,0,1.0,1.0,face,phase1
mistral_7b_cot_knowledge_target-hlt_dataset-wtwt_type-test_results.csv,mistral_7b,cot_knowledge,wtwt,in_target,7367,0.5996,0,0,1.0,1.0,hlt,phase1
mistral_7b_few_shot_target-fm_dataset-semeval_type-test_results.csv,mistral_7b,few_shot,semeval,in_target,285,0.6337,0,1,1.0035087719298246,1.0,fm,phase1
mistral_7b_few_shot_target-fauci_dataset-covid_type-test_results.csv,mistral_7b,few_shot,covid,in_target,200,0.5503,0,0,1.0,1.0,fauci,phase1
mistral_7b_few_shot_target-ent_dataset-wtwt_type-test_results.csv,mistral_7b,few_shot,wtwt,in_target,3714,0.481,0,3,1.0013462574044156,1.0,ent,phase1
mistral_7b_few_shot_target-hc_dataset-semeval_type-test_results.csv,mistral_7b,few_shot,semeval,in_target,295,0.643,0,0,1.0,1.0,hc,phase1
mistral_7b_few_shot_target-school_dataset-covid_type-test_results.csv,mistral_7b,few_shot,covid,in_target,200,0.4158,0,0,1.0,1.0,school,phase1
mistral_7b_few_shot_target-dtp_dataset-pstance_type-test_results.csv,mistral_7b,few_shot,pstance,in_target,777,0.7139,6,21,1.0231660231660231,1.0,dtp,phase1
mistral_7b_few_shot_target-stay_dataset-covid_type-test_results.csv,mistral_7b,few_shot,covid,in_target,200,0.6943,0,0,1.0,1.0,stay,phase1
mistral_7b_few_shot_target-la_dataset-semeval_type-test_results.csv,mistral_7b,few_shot,semeval,in_target,280,0.5359,0,0,1.0,1.0,la,phase1
mistral_7b_knowledge_infused_target-at_dataset-semeval_type-test_results.csv,mistral_7b,knowledge_infused,semeval,in_target,220,0.1324,0,1,1.0045454545454546,1.0,at,phase1
mistral_7b_knowledge_infused_target-cc_dataset-semeval_type-test_results.csv,mistral_7b,knowledge_infused,semeval,in_target,169,0.4065,0,1,1.0059171597633136,1.0,cc,phase1
mistral_7b_few_shot_target-joe_dataset-pstance_type-test_results.csv,mistral_7b,few_shot,pstance,in_target,745,0.8078,27,55,1.0644295302013422,1.0,joe,phase1
mistral_7b_knowledge_infused_target-dt_dataset-semeval_type-test_results.csv,mistral_7b,knowledge_infused,semeval,in_target,177,0.5895,0,0,1.0,1.0,dt,phase1
mistral_7b_cot_knowledge_few_shot_target-ent_dataset-wtwt_type-test_results.csv,mistral_7b,cot_knowledge_few_shot,wtwt,in_target,3714,0.4983,0,0,1.0,1.0,ent,phase1
mistral_7b_knowledge_infused_target-bernie_dataset-pstance_type-test_results.csv,mistral_7b,knowledge_infused,pstance,in_target,635,0.7589,1,22,1.0330708661417323,1.0,bernie,phase1
mistral_7b_knowledge_infused_target-fauci_dataset-covid_type-test_results.csv,mistral_7b,knowledge_infused,covid,in_target,200,0.5836,0,0,1.0,1.0,fauci,phase1
mistral_7b_knowledge_infused_target-face_dataset-covid_type-test_results.csv,mistral_7b,knowledge_infused,covid,in_target,200,0.608,0,0,1.0,1.0,face,phase1
mistral_7b_knowledge_infused_target-hc_dataset-semeval_type-test_results.csv,mistral_7b,knowledge_infused,semeval,in_target,295,0.5936,0,0,1.0,1.0,hc,phase1
mistral_7b_knowledge_infused_target-fm_dataset-semeval_type-test_results.csv,mistral_7b,knowledge_infused,semeval,in_target,285,0.5298,0,1,1.0035087719298246,1.0,fm,phase1
mistral_7b_knowledge_infused_target-dtp_dataset-pstance_type-test_results.csv,mistral_7b,knowledge_infused,pstance,in_target,777,0.7404,2,17,1.0193050193050193,1.0,dtp,phase1
mistral_7b_knowledge_infused_target-hlt_dataset-wtwt_type-test_results.csv,mistral_7b,knowledge_infused,wtwt,in_target,7367,0.6075,0,0,1.0,1.0,hlt,phase1
mistral_7b_knowledge_infused_target-school_dataset-covid_type-test_results.csv,mistral_7b,knowledge_infused,covid,in_target,200,0.2663,0,0,1.0,1.0,school,phase1
mistral_7b_knowledge_infused_target-la_dataset-semeval_type-test_results.csv,mistral_7b,knowledge_infused,semeval,in_target,280,0.564,0,0,1.0,1.0,la,phase1
mistral_7b_vanilla_target-at_dataset-semeval_type-test_results.csv,mistral_7b,vanilla,semeval,in_target,220,0.1276,0,0,1.0,1.0,at,phase1
mistral_7b_knowledge_infused_target-stay_dataset-covid_type-test_results.csv,mistral_7b,knowledge_infused,covid,in_target,200,0.662,0,1,1.005,1.0,stay,phase1
mistral_7b_vanilla_target-cc_dataset-semeval_type-test_results.csv,mistral_7b,vanilla,semeval,in_target,169,0.3493,0,0,1.0,1.0,cc,phase1
mistral_7b_vanilla_target-bernie_dataset-pstance_type-test_results.csv,mistral_7b,vanilla,pstance,in_target,635,0.7375,3,37,1.058267716535433,1.0,bernie,phase1
mistral_7b_vanilla_target-dtp_dataset-pstance_type-test_results.csv,mistral_7b,vanilla,pstance,in_target,777,0.6826,5,30,1.0321750321750323,1.0,dtp,phase1
mistral_7b_vanilla_target-dt_dataset-semeval_type-test_results.csv,mistral_7b,vanilla,semeval,in_target,177,0.544,0,0,1.0,1.0,dt,phase1
mistral_7b_vanilla_target-face_dataset-covid_type-test_results.csv,mistral_7b,vanilla,covid,in_target,200,0.3967,0,0,1.0,1.0,face,phase1
mistral_7b_cot_knowledge_few_shot_target-hlt_dataset-wtwt_type-test_results.csv,mistral_7b,cot_knowledge_few_shot,wtwt,in_target,7367,0.6488,0,0,1.0,1.0,hlt,phase1
mistral_7b_cot_knowledge_target-ent_dataset-wtwt_type-test_results.csv,mistral_7b,cot_knowledge,wtwt,in_target,3714,0.4547,0,0,1.0,1.0,ent,phase1
mistral_7b_vanilla_target-fm_dataset-semeval_type-test_results.csv,mistral_7b,vanilla,semeval,in_target,285,0.4568,0,0,1.0,1.0,fm,phase1
mistral_7b_vanilla_target-fauci_dataset-covid_type-test_results.csv,mistral_7b,vanilla,covid,in_target,200,0.4415,0,0,1.0,1.0,fauci,phase1
mistral_7b_vanilla_target-hc_dataset-semeval_type-test_results.csv,mistral_7b,vanilla,semeval,in_target,295,0.5374,0,0,1.0,1.0,hc,phase1
mistral_7b_cot_knowledge_few_shot_target-joe_dataset-pstance_type-test_results.csv,mistral_7b,cot_knowledge_few_shot,pstance,in_target,745,0.8114,20,44,1.0496644295302013,1.0,joe,phase1
mistral_7b_vanilla_target-school_dataset-covid_type-test_results.csv,mistral_7b,vanilla,covid,in_target,200,0.259,0,0,1.0,1.0,school,phase1
mistral_7b_vanilla_target-la_dataset-semeval_type-test_results.csv,mistral_7b,vanilla,semeval,in_target,280,0.4213,0,0,1.0,1.0,la,phase1
mistral_7b_vanilla_target-stay_dataset-covid_type-test_results.csv,mistral_7b,vanilla,covid,in_target,200,0.5739,0,0,1.0,1.0,stay,phase1
mistral_7b_cot_knowledge_target-hc_dataset-semeval_type-test_results.csv,mistral_7b,cot_knowledge,semeval,in_target,295,0.6296,0,0,1.0,1.0,hc,phase1
mistral_7b_cot_knowledge_target-fm_dataset-semeval_type-test_results.csv,mistral_7b,cot_knowledge,semeval,in_target,285,0.4903,0,0,1.0,1.0,fm,phase1
mistral_7b_knowledge_infused_target-joe_dataset-pstance_type-test_results.csv,mistral_7b,knowledge_infused,pstance,in_target,745,0.8204,10,37,1.0375838926174497,1.0,joe,phase1
mistral_7b_cot_knowledge_few_shot_target-la_dataset-semeval_type-test_results.csv,mistral_7b,cot_knowledge_few_shot,semeval,in_target,280,0.5761,0,0,1.0,1.0,la,phase1
mistral_7b_cot_knowledge_target-dt_dataset-semeval_type-test_results.csv,mistral_7b,cot_knowledge,semeval,in_target,177,0.601,0,0,1.0,1.0,dt,phase1
mistral_7b_few_shot_target-hlt_dataset-wtwt_type-test_results.csv,mistral_7b,few_shot,wtwt,in_target,7367,0.5935,1,2,1.0001357404642324,1.0,hlt,phase1
mistral_7b_vanilla_target-joe_dataset-pstance_type-test_results.csv,mistral_7b,vanilla,pstance,in_target,745,0.8062,11,45,1.0469798657718121,1.0,joe,phase1
mistral_7b_vanilla_target-ent_dataset-wtwt_type-test_results.csv,mistral_7b,vanilla,wtwt,in_target,3714,0.2446,0,1,1.000269251480883,1.0,ent,phase1
mistral_7b_knowledge_infused_target-ent_dataset-wtwt_type-test_results.csv,mistral_7b,knowledge_infused,wtwt,in_target,3714,0.4638,0,0,1.0,1.0,ent,phase1
mistral_7b_cot_target-hlt_dataset-wtwt_type-test_results.csv,mistral_7b,cot,wtwt,in_target,7367,0.2133,0,0,1.0,1.0,hlt,phase1
mistral_24b_cot_knowledge_few_shot_target-la_dataset-semeval_type-test_results.csv,mistral_24b,cot_knowledge_few_shot,semeval,in_target,280,0.6551,0,0,1.0,1.0,la,phase1
mistral_24b_cot_knowledge_target-fm_dataset-semeval_type-test_results.csv,mistral_24b,cot_knowledge,semeval,in_target,285,0.597,0,0,1.0,1.0,fm,phase1
mistral_24b_cot_target-bernie_dataset-pstance_type-test_results.csv,mistral_24b,cot,pstance,in_target,635,0.7356,3,11,1.0125984251968505,1.0,bernie,phase1
mistral_24b_few_shot_target-fauci_dataset-covid_type-test_results.csv,mistral_24b,few_shot,covid,in_target,200,0.6066,0,0,1.0,1.0,fauci,phase1
mistral_24b_few_shot_target-stay_dataset-covid_type-test_results.csv,mistral_24b,few_shot,covid,in_target,200,0.706,0,0,1.0,1.0,stay,phase1
mistral_24b_vanilla_target-cc_dataset-semeval_type-test_results.csv,mistral_24b,vanilla,semeval,in_target,169,0.4285,0,0,1.0,1.0,cc,phase1
mistral_24b_vanilla_target-school_dataset-covid_type-test_results.csv,mistral_24b,vanilla,covid,in_target,200,0.2489,0,0,1.0,1.0,school,phase1
mistral_24b_vanilla_target-fauci_dataset-covid_type-test_results.csv,mistral_24b,vanilla,covid,in_target,200,0.4486,0,0,1.0,1.0,fauci,phase1
mistral_24b_cot_knowledge_target-cc_dataset-semeval_type-test_results.csv,mistral_24b,cot_knowledge,semeval,in_target,169,0.5279,0,0,1.0,1.0,cc,phase1
mistral_24b_cot_knowledge_target-fauci_dataset-covid_type-test_results.csv,mistral_24b,cot_knowledge,covid,in_target,200,0.6656,0,0,1.0,1.0,fauci,phase1
mistral_24b_cot_knowledge_target-dtp_dataset-pstance_type-test_results.csv,mistral_24b,cot_knowledge,pstance,in_target,777,0.7292,1,6,1.0064350064350065,1.0,dtp,phase1
mistral_24b_cot_target-at_dataset-semeval_type-test_results.csv,mistral_24b,cot,semeval,in_target,220,0.1434,0,0,1.0,1.0,at,phase1
mistral_24b_cot_knowledge_few_shot_target-dtp_dataset-pstance_type-test_results.csv,mistral_24b,cot_knowledge_few_shot,pstance,in_target,777,0.7824,0,3,1.0038610038610039,1.0,dtp,phase1
mistral_24b_cot_knowledge_target-dt_dataset-semeval_type-test_results.csv,mistral_24b,cot_knowledge,semeval,in_target,177,0.6527,0,0,1.0,1.0,dt,phase1
mistral_24b_cot_knowledge_target-stay_dataset-covid_type-test_results.csv,mistral_24b,cot_knowledge,covid,in_target,200,0.6603,0,0,1.0,1.0,stay,phase1
mistral_24b_cot_target-fauci_dataset-covid_type-test_results.csv,mistral_24b,cot,covid,in_target,200,0.4743,0,0,1.0,1.0,fauci,phase1
mistral_24b_few_shot_target-at_dataset-semeval_type-test_results.csv,mistral_24b,few_shot,semeval,in_target,220,0.2187,0,0,1.0,1.0,at,phase1
mistral_24b_few_shot_target-school_dataset-covid_type-test_results.csv,mistral_24b,few_shot,covid,in_target,200,0.359,0,0,1.0,1.0,school,phase1
mistral_24b_few_shot_target-dtp_dataset-pstance_type-test_results.csv,mistral_24b,few_shot,pstance,in_target,777,0.7918,1,8,1.009009009009009,1.0,dtp,phase1
mistral_24b_knowledge_infused_target-hc_dataset-semeval_type-test_results.csv,mistral_24b,knowledge_infused,semeval,in_target,295,0.7219,0,0,1.0,1.0,hc,phase1
mistral_24b_knowledge_infused_target-dtp_dataset-pstance_type-test_results.csv,mistral_24b,knowledge_infused,pstance,in_target,777,0.7757,0,5,1.0064350064350065,1.0,dtp,phase1
mistral_24b_vanilla_target-bernie_dataset-pstance_type-test_results.csv,mistral_24b,vanilla,pstance,in_target,635,0.7441,2,5,1.0047244094488188,1.0,bernie,phase1
mistral_24b_vanilla_target-at_dataset-semeval_type-test_results.csv,mistral_24b,vanilla,semeval,in_target,220,0.1455,0,0,1.0,1.0,at,phase1
mistral_24b_vanilla_target-la_dataset-semeval_type-test_results.csv,mistral_24b,vanilla,semeval,in_target,280,0.4202,0,0,1.0,1.0,la,phase1
mistral_24b_vanilla_target-face_dataset-covid_type-test_results.csv,mistral_24b,vanilla,covid,in_target,200,0.4723,0,0,1.0,1.0,face,phase1
mistral_24b_cot_knowledge_few_shot_target-joe_dataset-pstance_type-test_results.csv,mistral_24b,cot_knowledge_few_shot,pstance,in_target,745,0.843,16,20,1.0093959731543625,1.0,joe,phase1
mistral_24b_cot_knowledge_target-la_dataset-semeval_type-test_results.csv,mistral_24b,cot_knowledge,semeval,in_target,280,0.5333,0,0,1.0,1.0,la,phase1
mistral_24b_cot_target-face_dataset-covid_type-test_results.csv,mistral_24b,cot,covid,in_target,200,0.5024,0,0,1.0,1.0,face,phase1
mistral_24b_cot_target-hc_dataset-semeval_type-test_results.csv,mistral_24b,cot,semeval,in_target,295,0.5928,0,0,1.0,1.0,hc,phase1
mistral_24b_cot_target-fm_dataset-semeval_type-test_results.csv,mistral_24b,cot,semeval,in_target,285,0.522,0,0,1.0,1.0,fm,phase1
mistral_24b_few_shot_target-face_dataset-covid_type-test_results.csv,mistral_24b,few_shot,covid,in_target,200,0.6523,0,0,1.0,1.0,face,phase1
mistral_24b_knowledge_infused_target-bernie_dataset-pstance_type-test_results.csv,mistral_24b,knowledge_infused,pstance,in_target,635,0.7902,2,6,1.0062992125984251,1.0,bernie,phase1
mistral_24b_cot_knowledge_few_shot_target-dt_dataset-semeval_type-test_results.csv,mistral_24b,cot_knowledge_few_shot,semeval,in_target,177,0.6666,0,0,1.0,1.0,dt,phase1
mistral_24b_cot_knowledge_few_shot_target-hc_dataset-semeval_type-test_results.csv,mistral_24b,cot_knowledge_few_shot,semeval,in_target,295,0.8332,0,0,1.0,1.0,hc,phase1
mistral_24b_cot_knowledge_target-bernie_dataset-pstance_type-test_results.csv,mistral_24b,cot_knowledge,pstance,in_target,635,0.7921,1,6,1.0094488188976378,1.0,bernie,phase1
mistral_24b_cot_knowledge_target-school_dataset-covid_type-test_results.csv,mistral_24b,cot_knowledge,covid,in_target,200,0.3028,0,0,1.0,1.0,school,phase1
mistral_24b_cot_target-stay_dataset-covid_type-test_results.csv,mistral_24b,cot,covid,in_target,200,0.6001,0,0,1.0,1.0,stay,phase1
mistral_24b_few_shot_target-dt_dataset-semeval_type-test_results.csv,mistral_24b,few_shot,semeval,in_target,177,0.64,0,0,1.0,1.0,dt,phase1
mistral_24b_knowledge_infused_target-fm_dataset-semeval_type-test_results.csv,mistral_24b,knowledge_infused,semeval,in_target,285,0.612,0,0,1.0,1.0,fm,phase1
mistral_24b_knowledge_infused_target-dt_dataset-semeval_type-test_results.csv,mistral_24b,knowledge_infused,semeval,in_target,177,0.6532,0,0,1.0,1.0,dt,phase1
mistral_24b_knowledge_infused_target-joe_dataset-pstance_type-test_results.csv,mistral_24b,knowledge_infused,pstance,in_target,745,0.8488,9,26,1.0308724832214766,1.0,joe,phase1
mistral_24b_vanilla_target-ent_dataset-wtwt_type-test_results.csv,mistral_24b,vanilla,wtwt,in_target,3714,0.2312,0,0,1.0,1.0,ent,phase1
mistral_24b_knowledge_infused_target-stay_dataset-covid_type-test_results.csv,mistral_24b,knowledge_infused,covid,in_target,200,0.7076,0,0,1.0,1.0,stay,phase1
mistral_24b_cot_knowledge_few_shot_target-at_dataset-semeval_type-test_results.csv,mistral_24b,cot_knowledge_few_shot,semeval,in_target,220,0.4865,0,0,1.0,1.0,at,phase1
mistral_24b_cot_knowledge_few_shot_target-face_dataset-covid_type-test_results.csv,mistral_24b,cot_knowledge_few_shot,covid,in_target,200,0.6819,0,0,1.0,1.0,face,phase1
mistral_24b_cot_knowledge_target-face_dataset-covid_type-test_results.csv,mistral_24b,cot_knowledge,covid,in_target,200,0.6201,0,0,1.0,1.0,face,phase1
mistral_24b_cot_knowledge_few_shot_target-school_dataset-covid_type-test_results.csv,mistral_24b,cot_knowledge_few_shot,covid,in_target,200,0.5145,0,0,1.0,1.0,school,phase1
mistral_24b_cot_target-cc_dataset-semeval_type-test_results.csv,mistral_24b,cot,semeval,in_target,169,0.4328,0,0,1.0,1.0,cc,phase1
mistral_24b_cot_knowledge_target-hc_dataset-semeval_type-test_results.csv,mistral_24b,cot_knowledge,semeval,in_target,295,0.7155,0,0,1.0,1.0,hc,phase1
mistral_24b_cot_target-joe_dataset-pstance_type-test_results.csv,mistral_24b,cot,pstance,in_target,745,0.8047,16,38,1.0295302013422818,1.0,joe,phase1
mistral_24b_cot_knowledge_few_shot_target-fauci_dataset-covid_type-test_results.csv,mistral_24b,cot_knowledge_few_shot,covid,in_target,200,0.7942,0,0,1.0,1.0,fauci,phase1
mistral_24b_cot_knowledge_few_shot_target-stay_dataset-covid_type-test_results.csv,mistral_24b,cot_knowledge_few_shot,covid,in_target,200,0.7216,0,0,1.0,1.0,stay,phase1
mistral_24b_cot_target-dt_dataset-semeval_type-test_results.csv,mistral_24b,cot,semeval,in_target,177,0.5526,0,0,1.0,1.0,dt,phase1
mistral_24b_cot_target-la_dataset-semeval_type-test_results.csv,mistral_24b,cot,semeval,in_target,280,0.4258,0,0,1.0,1.0,la,phase1
mistral_24b_cot_knowledge_few_shot_target-bernie_dataset-pstance_type-test_results.csv,mistral_24b,cot_knowledge_few_shot,pstance,in_target,635,0.7919,3,7,1.0078740157480315,1.0,bernie,phase1
mistral_24b_few_shot_target-fm_dataset-semeval_type-test_results.csv,mistral_24b,few_shot,semeval,in_target,285,0.6758,0,0,1.0,1.0,fm,phase1
mistral_24b_few_shot_target-joe_dataset-pstance_type-test_results.csv,mistral_24b,few_shot,pstance,in_target,745,0.8479,16,32,1.044295302013423,1.0,joe,phase1
mistral_24b_knowledge_infused_target-at_dataset-semeval_type-test_results.csv,mistral_24b,knowledge_infused,semeval,in_target,220,0.1909,0,0,1.0,1.0,at,phase1
mistral_24b_knowledge_infused_target-face_dataset-covid_type-test_results.csv,mistral_24b,knowledge_infused,covid,in_target,200,0.6539,0,0,1.0,1.0,face,phase1
mistral_24b_knowledge_infused_target-la_dataset-semeval_type-test_results.csv,mistral_24b,knowledge_infused,semeval,in_target,280,0.5692,0,0,1.0,1.0,la,phase1
mistral_24b_vanilla_target-dt_dataset-semeval_type-test_results.csv,mistral_24b,vanilla,semeval,in_target,177,0.581,0,0,1.0,1.0,dt,phase1
mistral_24b_vanilla_target-fm_dataset-semeval_type-test_results.csv,mistral_24b,vanilla,semeval,in_target,285,0.5295,0,0,1.0,1.0,fm,phase1
mistral_24b_vanilla_target-stay_dataset-covid_type-test_results.csv,mistral_24b,vanilla,covid,in_target,200,0.5894,0,0,1.0,1.0,stay,phase1
mistral_24b_few_shot_target-bernie_dataset-pstance_type-test_results.csv,mistral_24b,few_shot,pstance,in_target,635,0.7791,2,18,1.0251968503937008,1.0,bernie,phase1
mistral_24b_cot_knowledge_few_shot_target-fm_dataset-semeval_type-test_results.csv,mistral_24b,cot_knowledge_few_shot,semeval,in_target,285,0.713,0,0,1.0,1.0,fm,phase1
mistral_24b_cot_knowledge_few_shot_target-cc_dataset-semeval_type-test_results.csv,mistral_24b,cot_knowledge_few_shot,semeval,in_target,169,0.6583,0,0,1.0,1.0,cc,phase1
mistral_24b_cot_knowledge_target-at_dataset-semeval_type-test_results.csv,mistral_24b,cot_knowledge,semeval,in_target,220,0.2028,0,0,1.0,1.0,at,phase1
mistral_24b_cot_knowledge_target-joe_dataset-pstance_type-test_results.csv,mistral_24b,cot_knowledge,pstance,in_target,745,0.8417,15,35,1.0563758389261746,1.0,joe,phase1
mistral_24b_cot_target-school_dataset-covid_type-test_results.csv,mistral_24b,cot,covid,in_target,200,0.2346,0,0,1.0,1.0,school,phase1
mistral_24b_cot_target-dtp_dataset-pstance_type-test_results.csv,mistral_24b,cot,pstance,in_target,777,0.6879,4,8,1.005148005148005,1.0,dtp,phase1
mistral_24b_few_shot_target-hc_dataset-semeval_type-test_results.csv,mistral_24b,few_shot,semeval,in_target,295,0.7362,0,0,1.0,1.0,hc,phase1
mistral_24b_few_shot_target-cc_dataset-semeval_type-test_results.csv,mistral_24b,few_shot,semeval,in_target,169,0.5864,0,0,1.0,1.0,cc,phase1
mistral_24b_knowledge_infused_target-cc_dataset-semeval_type-test_results.csv,mistral_24b,knowledge_infused,semeval,in_target,169,0.5279,0,0,1.0,1.0,cc,phase1
